230393330,51621509,1
230393330,74433261,1
112210805,51621509,1
112210805,74433261,1
51621509,74433261,1
69558132,77902033,1
144233916,15212358X,1
144233916,70360235,1
15212358X,70360235,1
227436474,35104589,1
227436474,93544499,1
35104589,93544499,1
35807660,95389334,1
35807660,83558462,1
35807660,155655434,1
35807660,12047476X,1
35807660,224551345,1
95389334,83558462,1
95389334,155655434,1
95389334,12047476X,1
95389334,224551345,1
83558462,155655434,1
83558462,12047476X,1
83558462,224551345,1
155655434,12047476X,1
155655434,224551345,1
12047476X,224551345,1
112707645,32547749,1
112707645,34947485,1
112707645,114307121,1
32547749,34947485,1
32547749,114307121,1
34947485,114307121,1
130351261,167357808,1
120121360,153090901,1
120121360,197382185,1
120121360,74263595,1
120121360,150987293,1
153090901,197382185,2
153090901,74263595,2
153090901,150987293,2
153090901,159196205,1
197382185,74263595,2
197382185,150987293,2
197382185,159196205,1
74263595,150987293,2
74263595,159196205,1
150987293,159196205,1
59195975,75694980,1
59195975,70232016,1
59195975,94835462,1
75694980,70232016,1
75694980,94835462,1
70232016,94835462,1
124034004,98582860,1
124034004,77399579,1
124034004,33978182,1
124034004,135401925,1
98582860,77399579,1
98582860,33978182,1
98582860,135401925,1
77399579,33978182,1
77399579,135401925,1
33978182,135401925,1
111692997,188361316,1
111692997,126043396,1
111692997,79508138,1
188361316,126043396,1
188361316,79508138,1
126043396,79508138,1
103822453,179783777,1
103822453,75643448,1
103822453,93630832,1
103822453,15018963X,1
179783777,75643448,1
179783777,93630832,1
179783777,15018963X,1
75643448,93630832,1
75643448,15018963X,1
93630832,15018963X,1
93630832,83867953,1
93630832,83638393,1
83638393,83867953,1
78714524,97640174,1
78714524,12182554X,1
78714524,145318168,1
78714524,111351545,1
78714524,191713732,1
97640174,12182554X,1
97640174,145318168,1
97640174,111351545,2
97640174,191713732,1
97640174,180817930,1
97640174,181851091,1
97640174,190959878,1
97640174,71200029,1
12182554X,145318168,1
12182554X,111351545,1
12182554X,191713732,1
145318168,111351545,1
145318168,191713732,1
111351545,191713732,1
111351545,180817930,1
111351545,181851091,1
111351545,190959878,1
111351545,71200029,1
180817930,181851091,1
180817930,190959878,1
180817930,71200029,1
181851091,190959878,1
181851091,71200029,1
190959878,71200029,1
28824644,95664629,1
28824644,184572312,1
28824644,33533326,1
95664629,184572312,2
95664629,33533326,2
95664629,93551991,1
95664629,6942117X,1
184572312,33533326,2
184572312,93551991,1
184572312,6942117X,1
33533326,93551991,1
33533326,6942117X,1
6942117X,93551991,1
59433000,74685961,1
59433000,35785926,1
59433000,181848406,1
59433000,34799923,2
59433000,80001122,1
59433000,179963988,1
59433000,143008153,1
59433000,129209872,1
59433000,77712986,1
59433000,91450993,1
59433000,69039089,1
74685961,35785926,1
74685961,181848406,1
74685961,34799923,1
74685961,80001122,1
35785926,181848406,1
35785926,34799923,1
35785926,80001122,1
181848406,34799923,1
181848406,80001122,1
34799923,80001122,1
34799923,34592466,1
34799923,179963988,1
34799923,143008153,1
34799923,129209872,1
34799923,77712986,1
34799923,91450993,1
34799923,69039089,1
143008153,179963988,1
143008153,129209872,1
143008153,77712986,1
143008153,91450993,1
143008153,69039089,1
179963988,129209872,1
179963988,77712986,1
179963988,91450993,1
179963988,69039089,1
129209872,77712986,1
129209872,91450993,1
129209872,69039089,1
77712986,91450993,1
77712986,69039089,1
91450993,69039089,1
114505160,57497346,1
114505160,10932286X,1
114505160,114095507,1
114505160,144696029,1
114505160,57594236,1
57497346,10932286X,1
57497346,114095507,1
57497346,144696029,1
57497346,57594236,1
10932286X,114095507,1
10932286X,144696029,1
10932286X,57594236,1
114095507,144696029,1
114095507,57594236,1
144696029,57594236,1
185577318,29367247,1
185577318,60307218,1
29367247,60307218,1
115863869,69168954,1
115863869,179781006,1
115863869,26714108,1
115863869,61782270,1
115863869,34346643,1
115863869,57786046,1
69168954,179781006,1
69168954,26714108,1
179781006,26714108,1
157023184,84178019,1
157023184,82100306,1
157023184,95010750,1
157023184,78455197,1
84178019,82100306,1
84178019,95010750,1
84178019,78455197,1
82100306,95010750,1
82100306,78455197,1
95010750,78455197,1
78455197,76700186,1
78455197,103186018,1
78455197,80921728,1
149688792,80173578,1
103186018,76700186,1
103186018,80921728,1
76700186,80921728,1
61782270,34346643,1
61782270,57786046,1
34346643,57786046,1
120287404,6905472X,1
120287404,157237427,1
120287404,32719965,1
120287404,169387089,1
6905472X,157237427,1
6905472X,32719965,2
6905472X,169387089,1
6905472X,61110949,1
157237427,32719965,1
157237427,169387089,1
32719965,169387089,1
32719965,61110949,1
32719965,33583382,1
32719965,185626351,1
32719965,28793064,1
185626351,33583382,1
185626351,28793064,1
33583382,28793064,1
155706632,2713251X,1
155706632,113455844,1
155706632,26768801,1
2713251X,113455844,1
2713251X,26768801,1
113455844,26768801,1
52445798,92685609,1
52445798,71490825,1
52445798,168902273,1
52445798,34818715,1
92685609,71490825,1
92685609,168902273,1
92685609,34818715,1
71490825,168902273,1
71490825,34818715,1
168902273,34818715,1
194969770,85907014,1
194969770,34592768,1
194969770,143344412,1
194969770,3028404X,1
85907014,34592768,1
85907014,143344412,1
85907014,3028404X,1
34592768,143344412,1
34592768,3028404X,1
143344412,3028404X,1
158261526,80578233,1
158261526,151121354,1
80578233,151121354,1
80632718,94686203,1
80632718,57531331,1
80632718,131685007,1
80632718,162216661,1
80632718,35279281,1
94686203,57531331,1
94686203,131685007,1
94686203,162216661,1
94686203,35279281,1
57531331,131685007,1
57531331,162216661,1
57531331,35279281,1
131685007,162216661,1
131685007,35279281,1
162216661,35279281,1
175263868,34055320,1
175263868,174534310,1
175263868,242295169,1
175263868,33274320,1
175263868,27078876,1
34055320,174534310,2
34055320,242295169,2
34055320,33274320,3
34055320,27078876,1
34055320,166272922,3
34055320,78972485,2
174534310,242295169,2
174534310,33274320,1
174534310,27078876,1
174534310,166272922,1
242295169,33274320,1
242295169,27078876,1
242295169,166272922,1
33274320,27078876,1
33274320,78972485,2
33274320,166272922,2
103593462,35612649,1
103593462,35434198,1
35612649,35434198,1
166272922,78972485,2
